id,table,text,translation
CREATURE:TERMITE:KING,CREATURE:CASTE:NAME:PLURAL,king termites,흰개미 왕
CREATURE:TERMITE:KING,CREATURE:CASTE:NAME:ADJECTIVE,king termite,흰개미 왕
CREATURE:TERMITE:QUEEN,CREATURE:CASTE:NAME:SINGULAR,queen termite,흰개미 여왕
CREATURE:TERMITE:QUEEN,CREATURE:CASTE:NAME:PLURAL,queen termites,흰개미 여왕
CREATURE:TERMITE:QUEEN,CREATURE:CASTE:NAME:ADJECTIVE,queen termite,흰개미 여왕
CREATURE:MOON_SNAIL,CREATURE:NAME:SINGULAR,moon snail,달달팽이
CREATURE:MOON_SNAIL,CREATURE:NAME:PLURAL,moon snails,달달팽이
CREATURE:MOON_SNAIL,CREATURE:NAME:ADJECTIVE,moon snail,달달팽이
CREATURE:MOON_SNAIL,CREATURE:PREFSTRING,predatory nature,포식성
CREATURE:MOON_SNAIL,CREATURE:PREFSTRING,striking coloration,눈에 띄는 색채
CREATURE:MOON_SNAIL:ALL,CREATURE:CASTE:NAME:SINGULAR,moon snail,달달팽이
CREATURE:MOON_SNAIL:ALL,CREATURE:CASTE:NAME:PLURAL,moon snails,달달팽이
CREATURE:MOON_SNAIL:ALL,CREATURE:CASTE:NAME:ADJECTIVE,moon snail,달달팽이
CREATURE:MOON_SNAIL:ALL,CREATURE:CASTE:DESCRIPTION,A tiny predatory mollusk.  It is brightly colored.,"작은 포식성 연체동물로, 색채가 선명하다."
CREATURE:MOON_SNAIL:ALL,CREATURE:CASTE:TLCM:SINGULAR,shell,껍질
CREATURE:MOON_SNAIL:ALL,CREATURE:CASTE:TLCM:SINGULAR,skin,피부
CREATURE:MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:WALK,Scramble,기어가기
CREATURE:MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:WALK,Faster Crawl,더 빠른 포복
CREATURE:MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:WALK,Fast Crawl,빠른 포복
CREATURE:MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:WALK,Crawl,포복
CREATURE:MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:WALK,Slow Crawl,느린 포복
CREATURE:MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:WALK,Creep,느릿느릿 걷기
CREATURE:MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:CRAWL,Scramble,기어가기
CREATURE:MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:CRAWL,Faster Crawl,가속 포복
CREATURE:MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:CRAWL,Fast Crawl,빠른 포복
CREATURE:MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:CRAWL,Crawl,포복
CREATURE:MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:CRAWL,Slow Crawl,느린 포복
CREATURE:MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:CRAWL,Creep,느릿느릿 기어가기
CREATURE:MOON_SNAIL_MAN,CREATURE:NAME:SINGULAR,moon snail man,달달팽이인
CREATURE:MOON_SNAIL_MAN,CREATURE:NAME:PLURAL,moon snail men,달달팽이인
CREATURE:MOON_SNAIL_MAN,CREATURE:NAME:ADJECTIVE,moon snail man,달달팽이인
CREATURE:MOON_SNAIL_MAN,CREATURE:PREFSTRING,predatory nature,포식성
CREATURE:MOON_SNAIL_MAN,CREATURE:PREFSTRING,striking coloration,눈에 띄는 색채
CREATURE:MOON_SNAIL_MAN,CREATURE:INTERACTION:NAME,Pet animal,동물을 쓰다듬기
CREATURE:MOON_SNAIL_MAN,CREATURE:INTERACTION:VERB:SELF,pet,쓰다듬다
CREATURE:MOON_SNAIL_MAN,CREATURE:INTERACTION:VERB:OTHER,pets,쓰다듬다
CREATURE:MOON_SNAIL_MAN,CREATURE:INTERACTION:VERB:MUTUAL,pets,서로 쓰다듬기
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:DESCRIPTION,A colorful person with the head and shell of a moon snail.,"달달팽이의 머리와 껍데기를 가진, 색채가 화려한 인간형 생물이다."
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:ATTACK:SECOND,punch,주먹질
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:ATTACK:THIRD,punches,주먹질
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:ATTACK:SECOND,kick,발차기
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:ATTACK:THIRD,kicks,발차기
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:TLCM:SINGULAR,shell,껍데기
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:TLCM:SINGULAR,skin,피부
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Sprint,전력 질주
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Run,달리기
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Jog,조깅
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Walk,걷기
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Stroll,산책
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Creep,느린 걸음
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Scramble,기어넘기기
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Faster Climb,가속 기어오르기
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Fast Climb,빠른 기어오르기
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Climb,기어오르기
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Slow Climb,느린 기어오르기
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Creep,붙어서 오르기
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Scramble,기어가기
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Faster Crawl,가속 포복
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Fast Crawl,빠른 포복
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Crawl,포복
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Slow Crawl,느린 포복
CREATURE:MOON_SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Creep,느릿느릿 기어가기
CREATURE:MOON_SNAIL_MAN:FEMALE,CREATURE:CASTE:NAME:SINGULAR,moon snail woman,여성 달달팽이인
CREATURE:MOON_SNAIL_MAN:FEMALE,CREATURE:CASTE:NAME:PLURAL,moon snail women,여성 달달팽이인
CREATURE:MOON_SNAIL_MAN:FEMALE,CREATURE:CASTE:NAME:ADJECTIVE,moon snail woman,여성 달달팽이인
CREATURE:MOON_SNAIL_MAN:MALE,CREATURE:CASTE:NAME:SINGULAR,moon snail man,남성 달달팽이인
CREATURE:MOON_SNAIL_MAN:MALE,CREATURE:CASTE:NAME:PLURAL,moon snail men,남성 달달팽이인
CREATURE:MOON_SNAIL_MAN:MALE,CREATURE:CASTE:NAME:ADJECTIVE,moon snail man,남성 달달팽이인
CREATURE:GIANT_MOON_SNAIL,CREATURE:NAME:SINGULAR,giant moon snail,거대 달달팽이
CREATURE:GIANT_MOON_SNAIL,CREATURE:NAME:PLURAL,giant moon snails,거대 달달팽이
CREATURE:GIANT_MOON_SNAIL,CREATURE:NAME:ADJECTIVE,giant moon snail,거대 달달팽이
CREATURE:GIANT_MOON_SNAIL,CREATURE:PREFSTRING,predatory nature,포식성
CREATURE:GIANT_MOON_SNAIL,CREATURE:PREFSTRING,striking coloration,눈에 띄는 색채
CREATURE:GIANT_MOON_SNAIL:ALL,CREATURE:CASTE:NAME:SINGULAR,giant moon snail,거대 달달팽이
CREATURE:GIANT_MOON_SNAIL:ALL,CREATURE:CASTE:NAME:PLURAL,giant moon snails,거대 달달팽이
CREATURE:GIANT_MOON_SNAIL:ALL,CREATURE:CASTE:NAME:ADJECTIVE,giant moon snail,거대 달달팽이
CREATURE:GIANT_MOON_SNAIL:ALL,CREATURE:CASTE:DESCRIPTION,A huge monster in the shape of a moon snail.,달달팽이처럼 생긴 거대한 괴물이다。
CREATURE:GIANT_MOON_SNAIL:ALL,CREATURE:CASTE:TLCM:SINGULAR,shell,껍질
CREATURE:GIANT_MOON_SNAIL:ALL,CREATURE:CASTE:TLCM:SINGULAR,skin,피부
CREATURE:GIANT_MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:WALK,Scramble,허둥지둥 기어가기
CREATURE:GIANT_MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:WALK,Faster Crawl,더 빠른 기어가기
CREATURE:GIANT_MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:WALK,Fast Crawl,빠른 기어가기
CREATURE:GIANT_MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:WALK,Crawl,기어가기
CREATURE:GIANT_MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:WALK,Slow Crawl,느린 기어가기
CREATURE:GIANT_MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:WALK,Creep,살금살금 기어가기
CREATURE:GIANT_MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:CRAWL,Scramble,허둥지둥 기어가기
CREATURE:GIANT_MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:CRAWL,Faster Crawl,더 빠른 기어가기
CREATURE:GIANT_MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:CRAWL,Fast Crawl,빠른 기어가기
CREATURE:GIANT_MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:CRAWL,Crawl,기어가기
CREATURE:GIANT_MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:CRAWL,Slow Crawl,느린 기어가기
CREATURE:GIANT_MOON_SNAIL:ALL,CREATURE:CASTE:GAIT:CRAWL,Creep,살금살금 기어가기
CREATURE:SPIDER_BROWN_RECLUSE,CREATURE:NAME:SINGULAR,brown recluse spider,갈색 은둔거미
CREATURE:SPIDER_BROWN_RECLUSE,CREATURE:NAME:PLURAL,brown recluse spiders,갈색 은둔거미
CREATURE:SPIDER_BROWN_RECLUSE,CREATURE:NAME:ADJECTIVE,brown recluse spider,갈색 은둔거미
CREATURE:SPIDER_BROWN_RECLUSE,CREATURE:PREFSTRING,venomous bite,독성 물기
CREATURE:SPIDER_BROWN_RECLUSE:ALL,CREATURE:CASTE:NAME:SINGULAR,brown recluse spider,갈색 은둔거미
CREATURE:SPIDER_BROWN_RECLUSE:ALL,CREATURE:CASTE:NAME:PLURAL,brown recluse spiders,갈색 은둔거미
CREATURE:SPIDER_BROWN_RECLUSE:ALL,CREATURE:CASTE:NAME:ADJECTIVE,brown recluse spider,갈색 은둔거미
CREATURE:SPIDER_BROWN_RECLUSE:ALL,CREATURE:CASTE:DESCRIPTION,A tiny brown bug known for its powerful poison.,강력한 독으로 유명한 작은 갈색 거미이다。
CREATURE:SPIDER_BROWN_RECLUSE:ALL,CREATURE:CASTE:VERMIN_BITE,bitten,물린
CREATURE:SPIDER_BROWN_RECLUSE:ALL,CREATURE:CASTE:TLCM:SINGULAR,chitin,키틴질
CREATURE:SPIDER_BROWN_RECLUSE:ALL,CREATURE:CASTE:TLCM:PLURAL,eyes,눈
CREATURE:SPIDER_BROWN_RECLUSE:ALL,CREATURE:CASTE:GAIT:WALK,Fastest Walk,가장 빠른 걷기
CREATURE:SPIDER_BROWN_RECLUSE:ALL,CREATURE:CASTE:GAIT:WALK,Faster Walk,더 빠른 걷기
CREATURE:SPIDER_BROWN_RECLUSE:ALL,CREATURE:CASTE:GAIT:WALK,Fast Walk,빠른 걷기
CREATURE:SPIDER_BROWN_RECLUSE:ALL,CREATURE:CASTE:GAIT:WALK,Walk,걷기
CREATURE:SPIDER_BROWN_RECLUSE:ALL,CREATURE:CASTE:GAIT:WALK,Slow Walk,느린 걷기
CREATURE:SPIDER_BROWN_RECLUSE:ALL,CREATURE:CASTE:GAIT:WALK,Slowest Walk,가장 느린 걷기
CREATURE:SPIDER_BROWN_RECLUSE:ALL,CREATURE:CASTE:GAIT:CRAWL,Scramble,허둥지둥 기어가기
CREATURE:SPIDER_BROWN_RECLUSE:ALL,CREATURE:CASTE:GAIT:CRAWL,Faster Crawl,더 빠른 기어가기
CREATURE:SPIDER_BROWN_RECLUSE:ALL,CREATURE:CASTE:GAIT:CRAWL,Fast Crawl,빠른 기어가기
CREATURE:SPIDER_BROWN_RECLUSE:ALL,CREATURE:CASTE:GAIT:CRAWL,Crawl,기어가기
CREATURE:SPIDER_BROWN_RECLUSE:ALL,CREATURE:CASTE:GAIT:CRAWL,Slow Crawl,느린 기어가기
CREATURE:SPIDER_BROWN_RECLUSE:ALL,CREATURE:CASTE:GAIT:CRAWL,Creep,살금살금 기어가기
CREATURE:BROWN_RECLUSE_SPIDER_MAN,CREATURE:NAME:SINGULAR,brown recluse spider man,갈색 은둔거미인
CREATURE:BROWN_RECLUSE_SPIDER_MAN,CREATURE:NAME:PLURAL,brown recluse spider men,갈색 은둔거미인
CREATURE:BROWN_RECLUSE_SPIDER_MAN,CREATURE:NAME:ADJECTIVE,brown recluse spider man,갈색 은둔거미인
CREATURE:BROWN_RECLUSE_SPIDER_MAN,CREATURE:PREFSTRING,venomous bite,독성 물기
CREATURE:BROWN_RECLUSE_SPIDER_MAN,CREATURE:INTERACTION:NAME,Pet animal,동물 쓰다듬기
CREATURE:BROWN_RECLUSE_SPIDER_MAN,CREATURE:INTERACTION:VERB:SELF,pet,쓰다듬다
CREATURE:BROWN_RECLUSE_SPIDER_MAN,CREATURE:INTERACTION:VERB:OTHER,pets,쓰다듬다
CREATURE:BROWN_RECLUSE_SPIDER_MAN,CREATURE:INTERACTION:VERB:MUTUAL,pets,서로 쓰다듬다
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:DESCRIPTION,A person with the head and arms of a brown recluse spider.,갈색 은둔거미의 머리와 두 팔을 가진 인간형 생물.
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:VERMIN_BITE,bitten,물린
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:ATTACK:SECOND,punch,주먹질한다
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:ATTACK:THIRD,punches,주먹질한다
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:ATTACK:SECOND,kick,찬다
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:ATTACK:THIRD,kicks,찬다
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:ATTACK:SECOND,bite,문다
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:ATTACK:THIRD,bites,문다
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:TLCM:SINGULAR,chitin,키틴질
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:TLCM:PLURAL,eyes,눈
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Sprint,전력 질주
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Run,달리기
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Jog,조깅
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Walk,걷기
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Stroll,산책
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Creep,느린 걸음
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Scramble,기어오르기
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Faster Climb,더 빠르게 오르기
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Fast Climb,빠르게 오르기
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Climb,오르기
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Slow Climb,천천히 오르기
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Creep,달라붙어 오르기
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Scramble,재빨리 기어가기
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Faster Crawl,더 빠른 포복
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Fast Crawl,빠른 포복
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Crawl,포복
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Slow Crawl,느린 포복
CREATURE:BROWN_RECLUSE_SPIDER_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Creep,살금살금 기어가기
CREATURE:BROWN_RECLUSE_SPIDER_MAN:FEMALE,CREATURE:CASTE:NAME:SINGULAR,brown recluse spider woman,갈색 은둔거미인 여자
CREATURE:BROWN_RECLUSE_SPIDER_MAN:FEMALE,CREATURE:CASTE:NAME:PLURAL,brown recluse spider women,갈색 은둔거미인 여자
CREATURE:BROWN_RECLUSE_SPIDER_MAN:FEMALE,CREATURE:CASTE:NAME:ADJECTIVE,brown recluse spider woman,갈색 은둔거미인 여자
CREATURE:BROWN_RECLUSE_SPIDER_MAN:MALE,CREATURE:CASTE:NAME:SINGULAR,brown recluse spider man,갈색 은둔거미인 남자
CREATURE:BROWN_RECLUSE_SPIDER_MAN:MALE,CREATURE:CASTE:NAME:PLURAL,brown recluse spider men,갈색 은둔거미인 남자
CREATURE:BROWN_RECLUSE_SPIDER_MAN:MALE,CREATURE:CASTE:NAME:ADJECTIVE,brown recluse spider man,갈색 은둔거미인 남자
CREATURE:GIANT_BROWN_RECLUSE_SPIDER,CREATURE:NAME:SINGULAR,giant brown recluse spider,거대 갈색 은둔거미
CREATURE:GIANT_BROWN_RECLUSE_SPIDER,CREATURE:NAME:PLURAL,giant brown recluse spiders,거대 갈색 은둔거미
CREATURE:GIANT_BROWN_RECLUSE_SPIDER,CREATURE:NAME:ADJECTIVE,giant brown recluse spider,거대 갈색 은둔거미
CREATURE:GIANT_BROWN_RECLUSE_SPIDER,CREATURE:PREFSTRING,venomous bite,독성 물기
CREATURE:GIANT_BROWN_RECLUSE_SPIDER:ALL,CREATURE:CASTE:NAME:SINGULAR,giant brown recluse spider,거대 갈색 은둔거미
CREATURE:GIANT_BROWN_RECLUSE_SPIDER:ALL,CREATURE:CASTE:NAME:PLURAL,giant brown recluse spiders,거대 갈색 은둔거미
CREATURE:GIANT_BROWN_RECLUSE_SPIDER:ALL,CREATURE:CASTE:NAME:ADJECTIVE,giant brown recluse spider,거대 갈색 은둔거미
CREATURE:GIANT_BROWN_RECLUSE_SPIDER:ALL,CREATURE:CASTE:DESCRIPTION,A huge monster in the shape of a brown recluse spider.,갈색 은둔거미를 닮은 거대한 괴물.
CREATURE:GIANT_BROWN_RECLUSE_SPIDER:ALL,CREATURE:CASTE:VERMIN_BITE,bitten,물린
CREATURE:GIANT_BROWN_RECLUSE_SPIDER:ALL,CREATURE:CASTE:ATTACK:SECOND,bite,문다
CREATURE:GIANT_BROWN_RECLUSE_SPIDER:ALL,CREATURE:CASTE:ATTACK:THIRD,bites,문다
CREATURE:GIANT_BROWN_RECLUSE_SPIDER:ALL,CREATURE:CASTE:TLCM:SINGULAR,chitin,키틴질
CREATURE:GIANT_BROWN_RECLUSE_SPIDER:ALL,CREATURE:CASTE:TLCM:PLURAL,eyes,눈
CREATURE:GIANT_BROWN_RECLUSE_SPIDER:ALL,CREATURE:CASTE:GAIT:WALK,Fastest Walk,가장 빠른 걸음
CREATURE:GIANT_BROWN_RECLUSE_SPIDER:ALL,CREATURE:CASTE:GAIT:WALK,Faster Walk,더 빠른 걸음
CREATURE:GIANT_BROWN_RECLUSE_SPIDER:ALL,CREATURE:CASTE:GAIT:WALK,Fast Walk,빠른 걸음
CREATURE:GIANT_BROWN_RECLUSE_SPIDER:ALL,CREATURE:CASTE:GAIT:WALK,Walk,걷기
CREATURE:GIANT_BROWN_RECLUSE_SPIDER:ALL,CREATURE:CASTE:GAIT:WALK,Slow Walk,느린 걷기
CREATURE:GIANT_BROWN_RECLUSE_SPIDER:ALL,CREATURE:CASTE:GAIT:WALK,Slowest Walk,가장 느린 걷기
CREATURE:GIANT_BROWN_RECLUSE_SPIDER:ALL,CREATURE:CASTE:GAIT:CRAWL,Scramble,버둥거리며 기어가기
CREATURE:GIANT_BROWN_RECLUSE_SPIDER:ALL,CREATURE:CASTE:GAIT:CRAWL,Faster Crawl,더 빠른 기어가기
CREATURE:GIANT_BROWN_RECLUSE_SPIDER:ALL,CREATURE:CASTE:GAIT:CRAWL,Fast Crawl,빠른 기어가기
CREATURE:GIANT_BROWN_RECLUSE_SPIDER:ALL,CREATURE:CASTE:GAIT:CRAWL,Crawl,기어가기
CREATURE:GIANT_BROWN_RECLUSE_SPIDER:ALL,CREATURE:CASTE:GAIT:CRAWL,Slow Crawl,느린 기어가기
CREATURE:GIANT_BROWN_RECLUSE_SPIDER:ALL,CREATURE:CASTE:GAIT:CRAWL,Creep,살금살금 기어가기
CREATURE:SNAIL,CREATURE:NAME:SINGULAR,snail,달팽이
CREATURE:SNAIL,CREATURE:NAME:PLURAL,snails,달팽이
CREATURE:SNAIL,CREATURE:NAME:ADJECTIVE,snail,달팽이
CREATURE:SNAIL,CREATURE:PREFSTRING,shells,껍질
CREATURE:SNAIL:ALL,CREATURE:CASTE:NAME:SINGULAR,snail,달팽이
CREATURE:SNAIL:ALL,CREATURE:CASTE:NAME:PLURAL,snails,달팽이
CREATURE:SNAIL:ALL,CREATURE:CASTE:NAME:ADJECTIVE,snail,달팽이
CREATURE:SNAIL:ALL,CREATURE:CASTE:DESCRIPTION,A tiny land mollusk with a large shell.,작은 육지 연체동물이며，커다란 껍질을 지니고 있다。
CREATURE:SNAIL:ALL,CREATURE:CASTE:TLCM:SINGULAR,shell,껍질
CREATURE:SNAIL:ALL,CREATURE:CASTE:TLCM:SINGULAR,skin,피부
CREATURE:SNAIL:ALL,CREATURE:CASTE:GAIT:WALK,Scramble,버둥거리며 기어가기
CREATURE:SNAIL:ALL,CREATURE:CASTE:GAIT:WALK,Faster Crawl,더 빠른 기어가기
CREATURE:SNAIL:ALL,CREATURE:CASTE:GAIT:WALK,Fast Crawl,빠른 기어가기
CREATURE:SNAIL:ALL,CREATURE:CASTE:GAIT:WALK,Crawl,기어가기
CREATURE:SNAIL:ALL,CREATURE:CASTE:GAIT:WALK,Slow Crawl,느린 기어가기
CREATURE:SNAIL:ALL,CREATURE:CASTE:GAIT:WALK,Creep,느릿느릿 걷기
CREATURE:SNAIL:ALL,CREATURE:CASTE:GAIT:CRAWL,Scramble,버둥거리며 기어가기
CREATURE:SNAIL:ALL,CREATURE:CASTE:GAIT:CRAWL,Faster Crawl,더 빠른 기어가기
CREATURE:SNAIL:ALL,CREATURE:CASTE:GAIT:CRAWL,Fast Crawl,빠른 기어가기
CREATURE:SNAIL:ALL,CREATURE:CASTE:GAIT:CRAWL,Crawl,기어가기
CREATURE:SNAIL:ALL,CREATURE:CASTE:GAIT:CRAWL,Slow Crawl,느린 기어가기
CREATURE:SNAIL:ALL,CREATURE:CASTE:GAIT:CRAWL,Creep,살금살금 기어가기
CREATURE:SNAIL_MAN,CREATURE:NAME:SINGULAR,snail man,달팽이 인간
CREATURE:SNAIL_MAN,CREATURE:NAME:PLURAL,snail men,달팽이 인간
CREATURE:SNAIL_MAN,CREATURE:NAME:ADJECTIVE,snail man,달팽이 인간
CREATURE:SNAIL_MAN,CREATURE:PREFSTRING,shells,껍질
CREATURE:SNAIL_MAN,CREATURE:INTERACTION:NAME,Pet animal,동물 쓰다듬기
CREATURE:SNAIL_MAN,CREATURE:INTERACTION:VERB:SELF,pet,쓰다듬다
CREATURE:SNAIL_MAN,CREATURE:INTERACTION:VERB:OTHER,pets,쓰다듬다
CREATURE:SNAIL_MAN,CREATURE:INTERACTION:VERB:MUTUAL,pets,서로 쓰다듬다
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:NAME:SINGULAR,snail man,달팽이 인간
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:NAME:PLURAL,snail men,달팽이 인간
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:NAME:ADJECTIVE,snail man,달팽이 인간
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:DESCRIPTION,"A creature with the shape of a man, but with stalks for eyes, and a great shell on its back.",인간과 비슷한 형태의 생물이지만，눈자루가 달려 있고，등에 거대한 껍질이 있다。
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:ATTACK:SECOND,punch,주먹질
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:ATTACK:THIRD,punches,주먹질
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:ATTACK:SECOND,kick,발차기
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:ATTACK:THIRD,kicks,발차기
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:TLCM:SINGULAR,shell,껍질
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:TLCM:SINGULAR,skin,피부
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Sprint,전력 질주
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Run,달리기
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Jog,조깅
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Walk,걷기
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Stroll,산책
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Creep,느릿느릿 이동
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Scramble,기어오르기
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Faster Climb,가속 등반
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Fast Climb,빠른 등반
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Climb,등반
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Slow Climb,느린 등반
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Creep,붙어 오르기
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Scramble,기어가기
CREATURE:SNAIL_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Faster Crawl,가속 포복
